Actual,Predicted,Proba
1,1,0.5664576825100266
0,0,0.10995258684426751
0,0,0.0793714745108805
0,0,0.2300034986933844
0,1,0.5198181665193247
1,0,0.14241271085191345
0,0,0.03604229474271519
0,0,0.16595070511069818
0,1,0.750344759726907
0,0,0.3403853317584247
0,1,0.5349775175211812
1,1,0.7601135447068798
0,0,0.07412542525756814
0,0,0.14358099829828605
0,0,0.2335932811283527
1,0,0.40938619614272503
0,0,0.3529824043539078
0,0,0.09818294674562876
0,0,0.09291141089088628
0,0,0.08662255162590464
0,0,0.11463134566615775
1,1,0.743879071773286
0,0,0.08882450066591849
0,0,0.11146751776667826
0,0,0.08247862916357475
0,0,0.36355163721721423
0,0,0.44762665370929205
0,0,0.2188449964847806
0,0,0.1826316875552955
0,0,0.07820626430003609
0,0,0.32548946751435637
0,1,0.5799371878762706
1,0,0.19524639018848153
0,0,0.039789515062977995
0,0,0.09441689044793736
0,0,0.30146029779133093
0,0,0.06389757794128335
0,0,0.01681848221202176
0,0,0.3034699711065474
0,1,0.5153937688544953
1,1,0.598160553085885
0,0,0.4539557260729001
0,0,0.09452216436057256
0,0,0.07374019507269387
0,0,0.0796484785175364
0,0,0.24737536510881583
0,0,0.27642699948377186
1,1,0.5714795835678681
0,0,0.14754205224352815
0,1,0.6649416814680599
0,0,0.08901972252122624
0,0,0.06625660994383263
0,0,0.41229110291153687
0,0,0.06688576826760433
0,1,0.5168303417338129
0,0,0.18505575744935887
0,0,0.12301041602224792
0,1,0.5471441807175952
0,0,0.386313768842268
1,1,0.5913767263327668
0,0,0.041207340300793885
0,0,0.23064752710126715
1,0,0.05782066070335382
0,0,0.09742230593735991
0,0,0.20694230669160066
0,0,0.17036391150139635
0,0,0.3478102544516438
0,0,0.03174460350023147
0,1,0.501315020485981
0,1,0.6891213257148416
0,0,0.19293619656798838
0,0,0.03066349589788232
0,0,0.14143015203488407
0,0,0.2807032951896559
0,0,0.13145584235937108
0,0,0.05537278074042023
0,0,0.09643652090538817
0,0,0.3757818485172109
0,0,0.18582073197341994
1,1,0.7385827683029679
1,1,0.6404058822534455
1,1,0.9035938317643505
0,1,0.6345522863750811
0,1,0.7448161745165138
1,0,0.3751653584814288
1,1,0.5737879779355002
0,0,0.08441237605631832
0,0,0.10608657420535572
0,0,0.4414451769591588
0,0,0.13126317629396064
0,0,0.0533239485809456
0,0,0.14269024216228207
0,1,0.6238359566858709
0,1,0.6356604781967982
0,0,0.06014853911059898
0,1,0.6827371608850881
0,0,0.02318135004841759
0,0,0.11619111389013194
0,0,0.08235244794541026
0,0,0.20519454663845313
0,0,0.4540400824351589
0,1,0.5798171412565872
1,1,0.7773120635720429
1,1,0.5712371498933428
0,0,0.29221004987358207
0,0,0.3782360728925297
0,0,0.17421408681856307
1,1,0.619399144441583
